index, number, factorization, distance from power of 2, reminder mod 4, is peak
0, 22, 2^1 * 11^1, 1, 2, 
1, 11, 11^1, 1, 3, 
2, 34, 2^1 * 17^1, 1, 2, 
3, 17, 17^1, 1, 1, 
4, 52, 2^2 * 13^1, 1, 0,  peak
5, 26, 2^1 * 13^1, 1, 2, 
6, 13, 13^1, 1, 1, 
7, 40, 2^3 * 5^1, 1, 0,  peak
8, 20, 2^2 * 5^1, 1, 0,  peak
9, 10, 2^1 * 5^1, 1, 2, 
10, 5, 5^1, 1, 1, 
11, 16, 2^4, 0, 0,  peak
12, 8, 2^3, 0, 0,  peak
13, 4, 2^2, 0, 0,  peak
14, 2, 2^1, 0, 2, 
15, 1, , 0, 1, 
